"Date","04_AGG_IrrigDemand","04_AGG_IrrigSupply","04_AGG_IrrigShortage","04_AGG_IrrigSupDirectFlow","04_AGG_MunDemand","04_AGG_MunSupply","04_AGG_MunShortage","0400502_IrrigDemand","0400502_IrrigSupply","0400502_IrrigSupply_1","0400502_IrrigShortage","0400502_IrrigShortage_1","0400502_IrrigSupDirectFlow","0400502_IrrigSupDirectFlow_1","0400503_IrrigDemand","0400503_IrrigDemand_1","0400503_IrrigSupply","0400503_IrrigSupply_1","0400503_IrrigShortage","0400503_IrrigShortage_1","0400503_IrrigSupDirectFlow","0400503_IrrigSupDirectFlow_1","0400561_IrrigDemand","0400561_IrrigSupply","0400561_IrrigSupply_1","0400561_IrrigShortage","0400561_IrrigShortage_1","0400561_IrrigSupDirectFlow","0400561_IrrigSupDirectFlow_1","0400588_I_IrrigDemand","0400588_I_IrrigDemand_1","0400588_I_IrrigSupply","0400588_I_IrrigSupply_1","0400588_I_IrrigShortage","0400588_I_IrrigShortage_1","0400588_I_IrrigSupDirectFlow","0400588_I_IrrigSupDirectFlow_1","0400574_IrrigDemand","0400574_IrrigDemand_1","0400574_IrrigSupply","0400574_IrrigSupply_1","0400574_IrrigShortage","0400574_IrrigShortage_1","0400574_IrrigSupDirectFlow","0400574_IrrigSupDirectFlow_1","0400592_IrrigDemand","0400592_IrrigDemand_1","0400592_IrrigSupply","0400592_IrrigSupply_1","0400592_IrrigShortage","0400592_IrrigShortage_1","0400592_IrrigSupDirectFlow","0400592_IrrigSupDirectFlow_1","0400517_IrrigDemand","0400517_IrrigDemand_1","0400517_IrrigSupply","0400517_IrrigSupply_1","0400517_IrrigShortage","0400517_IrrigShortage_1","0400517_IrrigSupDirectFlow","0400517_IrrigSupDirectFlow_1","0400519_IrrigDemand","0400519_IrrigDemand_1","0400519_IrrigSupply","0400519_IrrigSupply_1","0400519_IrrigShortage","0400519_IrrigShortage_1","0400519_IrrigSupDirectFlow","0400519_IrrigSupDirectFlow_1","0400520_I_IrrigDemand","0400520_I_IrrigDemand_1","0400520_I_IrrigSupply","0400520_I_IrrigSupply_1","0400520_I_IrrigShortage","0400520_I_IrrigShortage_1","0400520_I_IrrigSupDirectFlow","0400520_I_IrrigSupDirectFlow_1","0400521_I_IrrigDemand","0400521_I_IrrigDemand_1","0400521_I_IrrigSupply","0400521_I_IrrigSupply_1","0400521_I_IrrigShortage","0400521_I_IrrigShortage_1","0400521_I_IrrigSupDirectFlow","0400521_I_IrrigSupDirectFlow_1","0400522_IrrigDemand","0400522_IrrigDemand_1","0400522_IrrigSupply","0400522_IrrigSupply_1","0400522_IrrigShortage","0400522_IrrigShortage_1","0400522_IrrigSupDirectFlow","0400522_IrrigSupDirectFlow_1","0400523_IrrigDemand","0400523_IrrigDemand_1","0400523_IrrigSupply","0400523_IrrigSupply_1","0400523_IrrigShortage","0400523_IrrigShortage_1","0400523_IrrigSupDirectFlow","0400523_IrrigSupDirectFlow_1","0400524_I_IrrigDemand","0400524_I_IrrigDemand_1","0400524_I_IrrigSupply","0400524_I_IrrigSupply_1","0400524_I_IrrigShortage","0400524_I_IrrigShortage_1","0400524_I_IrrigSupDirectFlow","0400524_I_IrrigSupDirectFlow_1","0400596_IrrigDemand","0400596_IrrigDemand_1","0400596_IrrigSupply","0400596_IrrigSupply_1","0400596_IrrigShortage","0400596_IrrigShortage_1","0400596_IrrigSupDirectFlow","0400596_IrrigSupDirectFlow_1","0400578_IrrigDemand","0400578_IrrigDemand_1","0400578_IrrigSupply","0400578_IrrigSupply_1","0400578_IrrigShortage","0400578_IrrigShortage_1","0400578_IrrigSupDirectFlow","0400578_IrrigSupDirectFlow_1","0400530_I_IrrigDemand","0400530_I_IrrigDemand_1","0400530_I_IrrigSupply","0400530_I_IrrigSupply_1","0400530_I_IrrigShortage","0400530_I_IrrigShortage_1","0400530_I_IrrigSupDirectFlow","0400530_I_IrrigSupDirectFlow_1","0400532_I_IrrigDemand","0400532_I_IrrigDemand_1","0400532_I_IrrigSupply","0400532_I_IrrigSupply_1","0400532_I_IrrigShortage","0400532_I_IrrigShortage_1","0400532_I_IrrigSupDirectFlow","0400532_I_IrrigSupDirectFlow_1","0400534_IrrigDemand","0400534_IrrigDemand_1","0400534_IrrigSupply","0400534_IrrigSupply_1","0400534_IrrigShortage","0400534_IrrigShortage_1","0400534_IrrigSupDirectFlow","0400534_IrrigSupDirectFlow_1","0400599_IrrigDemand","0400599_IrrigDemand_1","0400599_IrrigSupply","0400599_IrrigSupply_1","0400599_IrrigShortage","0400599_IrrigShortage_1","0400599_IrrigSupDirectFlow","0400599_IrrigSupDirectFlow_1","0400600_IrrigDemand","0400600_IrrigDemand_1","0400600_IrrigSupply","0400600_IrrigSupply_1","0400600_IrrigShortage","0400600_IrrigShortage_1","0400600_IrrigSupDirectFlow","0400600_IrrigSupDirectFlow_1","0400580_IrrigDemand","0400580_IrrigDemand_1","0400580_IrrigSupply","0400580_IrrigSupply_1","0400580_IrrigShortage","0400580_IrrigShortage_1","0400580_IrrigSupDirectFlow","0400580_IrrigSupDirectFlow_1","0400541_IrrigDemand","0400541_IrrigDemand_1","0400541_IrrigSupply","0400541_IrrigSupply_1","0400541_IrrigShortage","0400541_IrrigShortage_1","0400541_IrrigSupDirectFlow","0400541_IrrigSupDirectFlow_1","0400601_IrrigDemand","0400601_IrrigDemand_1","0400601_IrrigSupply","0400601_IrrigSupply_1","0400601_IrrigShortage","0400601_IrrigShortage_1","0400601_IrrigSupDirectFlow","0400601_IrrigSupDirectFlow_1","0400543_I_IrrigDemand","0400543_I_IrrigDemand_1","0400543_I_IrrigSupply","0400543_I_IrrigSupply_1","0400543_I_IrrigShortage","0400543_I_IrrigShortage_1","0400543_I_IrrigSupDirectFlow","0400543_I_IrrigSupDirectFlow_1","0400692_I_IrrigDemand","0400692_I_IrrigDemand_1","0400692_I_IrrigSupply","0400692_I_IrrigSupply_1","0400692_I_IrrigShortage","0400692_I_IrrigShortage_1","0400692_I_IrrigSupDirectFlow","0400692_I_IrrigSupDirectFlow_1","0400602_IrrigDemand","0400602_IrrigDemand_1","0400602_IrrigSupply","0400602_IrrigSupply_1","0400602_IrrigShortage","0400602_IrrigShortage_1","0400602_IrrigSupDirectFlow","0400602_IrrigSupDirectFlow_1","0400582_IrrigDemand","0400582_IrrigDemand_1","0400582_IrrigSupply","0400582_IrrigSupply_1","0400582_IrrigShortage","0400582_IrrigShortage_1","0400582_IrrigSupDirectFlow","0400582_IrrigSupDirectFlow_1","0400583_IrrigDemand","0400583_IrrigDemand_1","0400583_IrrigSupply","0400583_IrrigSupply_1","0400583_IrrigShortage","0400583_IrrigShortage_1","0400583_IrrigSupDirectFlow","0400583_IrrigSupDirectFlow_1","0400603_IrrigDemand","0400603_IrrigDemand_1","0400603_IrrigSupply","0400603_IrrigSupply_1","0400603_IrrigShortage","0400603_IrrigShortage_1","0400603_IrrigSupDirectFlow","0400603_IrrigSupDirectFlow_1","0400518_I_MunDemand","0400518_I_MunDemand_1","0400518_I_MunSupply","0400518_I_MunSupply_1","0400518_I_MunShortage","0400518_I_MunShortage_1","0400518_O_MunDemand","0400518_O_MunDemand_1","0400518_O_MunSupply","0400518_O_MunSupply_1","0400518_O_MunShortage","0400518_O_MunShortage_1","04_Lovelnd_I_MunDemand","04_Lovelnd_I_MunDemand_1","04_Lovelnd_I_MunSupply","04_Lovelnd_I_MunSupply_1","04_Lovelnd_I_MunShortage","04_Lovelnd_I_MunShortage_1","04_Lovelnd_O_MunDemand","04_Lovelnd_O_MunDemand_1","04_Lovelnd_O_MunSupply","04_Lovelnd_O_MunSupply_1","04_Lovelnd_O_MunShortage","04_Lovelnd_O_MunShortage_1","04_AMP001_I_MunDemand","04_AMP001_I_MunDemand_1","04_AMP001_I_MunSupply","04_AMP001_I_MunShortage","04_AMP001_I_MunShortage_1","04_AMP001_O_MunDemand","04_AMP001_O_MunDemand_1","04_AMP001_O_MunSupply","04_AMP001_O_MunSupply_1","04_AMP001_O_MunShortage","04_AMP001_O_MunShortage_1","04_ASI_EL_MunDemand","04_ASI_EL_MunSupply","04_ASI_EL_MunSupply_1","04_ASI_EL_MunShortage","04_ASI_EL_MunShortage_1","04_ASI_TH_MunDemand","04_ASI_TH_MunDemand_1","04_ASI_TH_MunSupply","04_ASI_TH_MunSupply_1","04_ASI_TH_MunShortage","04_ASI_TH_MunShortage_1"
"1975-08",127730.0033,131004.2932,1091.8064,37358.6199,17971.0203,16714.1802,0,1400.0001,1400.0001,1400.0001,0,0,1400.0001,1400.0001,827,827,827,827,0,0,827,827,50,40.1898,40.1898,9.8102,9.8102,20.7955,20.7955,0,2409,2409,0,0,0,0,0,4,4,4,0,0,0,4,4,56,56,56,56,0,0,56,56,975,975,975,975,0,0,975,975,1008,1008,1009.4152,1009.4152,0,0,1008,1008,150,150,150,150,0,0,0,0,2954,2954,3077.6873,3077.6873,0,0,0,0,411,411,417.4752,417.4752,0,0,411,411,3490.0002,3490.0002,3490.0002,3490.0002,1e-04,1e-04,3435,3435,6499.0005,6499.0005,6499,6499,6e-04,6e-04,0,0,119,119,119.7279,119.7279,0,0,119,119,13,13,13,13,0,0,13,13,1193,1193,1193,1193,0,0,0,0,10191,10191,10422.2119,10422.2119,0,0,0,0,25,25,25,25,0,0,25,25,137,137,137,137,0,0,137,137,154,154,154,154,0,0,154,154,69,69,72.7064,72.7064,0,0,69,69,8,8,8,8,0,0,8,8,126,126,127.3,127.3,0,0,126,126,537,537,537,537,0,0,0,0,242,242,242,242,0,0,0,0,553,553,382.6424,382.6424,170.3576,170.3576,382.6424,382.6424,35,35,35,35,0,0,35,35,81,81,81,81,0,0,81,81,146,146,53.2169,53.2169,92.7831,92.7831,53.2169,53.2169,62.05,62.05,62.05,62.05,0,0,164.11,164.11,164.11,164.11,0,0,522.3199,522.3199,522.3199,522.3199,0,0,1381.55,1381.55,1381.55,1381.55,0,0,606.58,606.58,606.58,0,0,1603.66,1603.66,1603.66,1603.66,0,0,7.87,7.87,7.87,0,0,148.55,148.55,148.55,118.84,0,0
"1975-09",81933.9995,79050.0949,5728.9752,20971.4252,14888.1398,13690.7198,0,916,916.0001,916.0001,0,0,916,916,505.9999,505.9999,296.8104,296.8104,209.1895,209.1895,223.3666,223.3666,40,19.0197,19.0197,20.9803,20.9803,0,0,1284,1284,1284,1284,0,0,0,0,4,4,2,2,2,2,0,0,48,48,48,48,0,0,48,48,863,863,863.0001,863.0001,0,0,863.0001,863.0001,729,729,238.02,238.02,490.98,490.98,238.02,238.02,149,149,52.8,52.8,96.2,96.2,0,0,2266,2266,2266,2266,1e-04,1e-04,0,0,202,202,227.2919,227.2919,0,0,202,202,2239,2239,2245.8462,2245.8462,0,0,2217,2217,3224,3224,3224,3224,0,0,0,0,79,79,80.6377,80.6377,0,0,79,79,14,14,8,8,6,6,0,0,1031,1031,946.3974,946.3974,84.6026,84.6026,0,0,5480,5480,5759.7915,5759.7915,0,0,0,0,17,17,5,5,12,12,0,0,80,80,80,80,0,0,80,80,51,51,51,51,0,0,51,51,75,75,25.7209,25.7209,49.2791,49.2791,0,0,6,6,3,3,3,3,0,0,85,85,85,85,0,0,85,85,538,538,538,538,0,0,0,0,218,218,218.2,218.2,0,0,0,0,497.9999,497.9999,205.0263,205.0263,292.9737,292.9737,205.0263,205.0263,36,36,11.1132,11.1132,24.8868,24.8868,0,0,64,245,27.405,27.405,46.595,46.595,0,0,129,129,35.4433,35.4433,93.5567,93.5567,35.4433,35.4433,62.05,62.05,62.05,62.05,0,0,125.5,125.5,125.5,125.5,0,0,522.32,522.32,522.32,522.32,0,0,1056.48,1056.48,1056.48,1056.48,0,0,606.58,606.58,606.58,0,0,1226.33,1226.33,1226.33,1226.33,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1975-10",28917.0665,28627.3636,1537.116,7667.2988,10442.0199,9244.5999,0,284,328.7129,328.7129,0,0,284,284,128,128,142.792,142.792,0,0,128,128,22,0,0,22,22,0,0,557,557,570.7385,570.7385,0,0,0,0,3,2.0667,1.927,1.927,1.073,1.073,0,0,28,28,32.4,32.4,0,0,28,28,48,48,53.672,53.672,0,0,48,48,339,339,339.3513,339.3513,0,0,339,339,113,113,113,113,0,0,0,0,684,684,684,684,0,0,0,0,58,58,67.2422,67.2422,0,0,58,58,685,685,685,685,0,0,666,666,751,751,751,751,0,0,0,0,29,29,29,29,0,0,29,29,8,0,8.344,8.344,0,0,8,8,608,608,608.2,608.2,0,0,0,0,1710,1710,1797.3998,1797.3998,0,0,0,0,7,7,7.598,7.598,0,0,7,7,30,30,30,30,0,0,30,30,5,5,5.45,5.45,0,0,5,5,55,55,39.0614,15.9386,0,15.9386,39.0614,39.0614,3,3,3.65,3.65,0,0,3,3,22,22,25.1,25.1,0,0,0,0,405,405,405,405,0,0,0,0,195,195,195,195,0,0,0,0,423,423,212.7083,212.7083,210.2917,210.2917,212.7083,212.7083,22,22,0,0,22,22,0,0,53,76.4667,0,0,53,53,0,0,100,100,32.055,32.055,67.945,67.945,32.055,32.055,62.05,62.05,62.05,62.05,0,0,67.58,67.58,67.58,67.58,0,0,522.3199,522.3199,522.3199,522.3199,0,0,568.87,568.87,568.87,568.87,0,0,606.58,606.58,606.58,0,0,660.33,660.33,660.33,660.33,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1975-11",271.2258,8,0,0,5254.9001,4057.4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.6129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.05,62.05,62.05,62.05,0,0,0,0,0,0,0,0,522.32,522.32,522.32,522.32,0,0,0,0,0,0,0,0,606.58,606.58,606.58,0,0,0,0,0,0,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1975-12",296,236,0,0,5254.8998,4057.4798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.05,62.05,62.05,62.05,0,0,0,0,0,0,0,0,522.3199,522.3199,522.3199,522.3199,0,0,0,0,0,0,0,0,606.58,606.58,606.58,0,0,0,0,0,0,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1976-01",36,1e-04,0,0,5254.8998,4057.4798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.05,62.05,62.05,62.05,0,0,0,0,0,0,0,0,522.3199,522.3199,522.3199,522.3199,0,0,0,0,0,0,0,0,606.58,606.58,606.58,0,0,0,0,0,0,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1976-02",45.1613,5469.9351,0,0,5195.4998,3998.0799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2734.9675,0,0,0,0,0,0,0,0,0,0,0,0,22.5806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.05,62.05,62.05,62.05,0,0,0,0,0,0,0,0,522.32,522.32,522.32,522.32,0,0,0,0,0,0,0,0,606.58,606.58,606.58,0,0,0,0,0,0,0,0,7.87,7.87,7.87,0,0,103.99,103.99,103.99,103.99,0,0
"1976-03",0,0,0,0,5136.0598,3938.6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.05,62.05,62.05,62.05,0,0,0,0,0,0,0,0,522.3199,522.3199,522.3199,522.3199,0,0,0,0,0,0,0,0,606.58,606.58,606.58,0,0,0,0,0,0,0,0,7.87,7.87,7.87,0,0,89.13,89.13,89.13,89.13,0,0
"1976-04",21783.1615,22404.8523,353.8456,8290.1545,11811.9699,10726.6399,2e-04,280,292.019,292.019,0,0,280,280,112,112,123.568,123.568,0,0,112,112,37,37,37,0,0,37,37,485,485,485.378,485.378,0,0,0,0,2,2,2,2,0,0,2,2,25,12.5806,27.75,27.75,0,0,0,0,53,53,53,53,0,0,53,53,279,279,279.3019,279.3019,0,0,279,279,104,104,104,104,0,0,0,0,12,12,49.2012,49.2012,0,0,0,0,41,41,51.1683,51.1683,0,0,37,37,691,691,702.7632,702.7632,0,0,676,676,25,25,25,25,0,0,0,0,29,29,29.4246,29.4246,0,0,29,29,27,10,10,10,0,0,10,10,593.0001,593.0001,593.0001,593.0001,0,0,0,0,1630,1630,1630.0001,1630.0001,0,0,0,0,7,7,7,7,0,0,7,7,27,27,27,27,0,0,0,0,6,6,6,6,0,0,6,6,59,59,59,59,0,0,59,59,5,5,5,5,0,0,5,5,18,18,18.9,18.9,0,0,0,0,360,360,360,360,0,0,0,0,143,143,143.2,143.2,0,0,0,0,381,381,365.6714,365.6714,15.3286,15.3286,365.6714,365.6714,24,24,24,24,0,0,24,24,68,68,68,68,0,0,68,68,96,96,22.8672,22.8672,73.1328,73.1328,22.8672,22.8672,62.05,6.0048,62.05,62.05,0,0,86.88,86.88,86.88,86.88,0,0,522.32,522.32,522.3199,522.3199,0,0,731.41,731.41,731.41,731.41,0,0,606.58,606.58,606.58,0,0,849.0001,849.0001,849.0001,849.0001,0,0,7.87,7.87,7.87,0,0,118.84,118.84,118.84,118.84,0,0
"1976-05",58857.9987,61083.8074,0.084,24867.9159,16429.6204,12532.1814,0,817,817,817,0,0,817,817,367,367,367,367,0,0,367,367,194,194,194,0,0,194,194,1005.9999,1005.9999,1010.2955,1010.2955,0,0,0,0,14,14,14,14,0,0,14,14,48,48,48,48,0,0,48,48,371,371,371,371,0,0,371,371,814,814,818.3019,818.3019,0,0,814,814,190,190,190,190,0,0,0,0,1179,1179,1179,1179,0,0,0,0,189,189,189,189,0,0,189,189,2114,2114,2114.0266,2114.0266,0,0,2114,2114,738,738,738,738,0,0,0,0,88,88,90.3491,90.3491,0,0,88,88,50,50,50,50,0,0,50,50,1175,1175,1175,1175,0,0,0,0,3801.9998,3801.9998,3801.9998,3801.9998,0,0,0,0,16,16,16,16,0,0,16,16,93,93,93,93,0,0,0,0,63,63,63,63,0,0,63,63,135,135,135,135,0,0,135,135,10,10,10,10,0,0,10,10,86,86,86,86,0,0,0,0,557,557,557,557,0,0,0,0,217,217,217,217,0,0,0,0,570,570,570,570,0,0,570,570,66,66,65.979,65.979,0.021,0.021,65.979,65.979,47,127,127,127,0,0,127,127,164,164,164,164,0,0,164,164,62.05,62.05,62.05,62.05,0,0,144.81,144.81,144.81,144.81,0,0,522.3199,522.3199,522.3199,522.3199,0,0,1219.01,1219.01,1219.01,1219.01,0,0,606.58,606.58,671.5707,0,0,1415.0001,1415.0001,1415.0001,0,0,0,7.87,7.87,7.87,0,0,133.7,133.7,133.7,133.7,0,0
"1976-06",139987.6746,148997.7453,2376.4676,42650.2596,19453.0598,17038.476,5e-04,5,1870,1870,0,0,1870,1870,888,888,888,888,0,0,888,888,0,45.144,45.144,112.856,112.856,0,0,1414.8386,1744,1744,1744,0,0,0,0,12,12,3,3,9,9,0,0,65,65,65.75,65.75,0,0,65,65,820,820,820,820,0,0,820,820,1323,1323,1326.2705,1326.2705,0,0,1323,1323,241,241,241,241,0,0,0,0,4686.9995,4686.9995,4712.98,4712.98,0,0,0,0,513,513,513,513,0,0,513,513,3683.9998,3683.9998,3966.9131,3966.9131,0,0,3662,3662,7521,7521,7521.0005,7521.0005,0,0,0,0,128,128,128.6231,128.6231,0,0,128,128,42,42,42,42,0,0,42,42,1925.0001,1925.0001,1925.0004,1925.0004,0,0,0,0,8636,8636,8979.0156,8979.0156,0,0,0,0,20,20,20,20,0,0,20,20,184,184,184,184,0,0,184,184,179,179,179,179,0,0,179,179,147,147,147,147,0,0,147,147,19,19,19,19,0,0,19,19,175,175,175,175,0,0,175,175,735,735,735,735,0,0,0,0,322,322,322,322,0,0,0,0,711.9999,711.9999,564.5362,564.5362,147.4638,147.4638,564.5362,564.5362,83,83,11.1132,11.1132,71.8868,71.8868,0,0,156,156,27.405,27.405,128.595,128.595,0,0,198,198,73.6847,73.6847,124.3153,124.3153,63.0287,63.0287,62.05,62.05,60.0484,62.05,0,0,183.42,183.42,183.42,183.42,0,0,522.32,522.32,522.32,522.32,0,0,1544.08,1544.08,1544.0798,1544.0798,1e-04,1e-04,606.58,606.58,0,0,0,1792.33,1792.33,1792.33,1792.33,0,0,7.87,7.87,7.87,0,0,148.55,148.55,148.55,148.55,0,0
"1976-07",177689.7256,180762.5222,3459.3158,47900.9746,19102.2559,15223.8845,0,1860,1860.0001,1860.0001,0,0,1860,1860,1233,1233,1233,1233,0,0,1233,1233,72,0,0,72,72,0,0,2874,2874,2874,2874,1e-04,1e-04,0,0,10,10,3,0.927,9.073,9.073,0,0,78,78,78,78,0,0,78,78,938,938,938,938,0,0,938,938,1421,1421,1424.0138,1424.0138,0,0,1421,1421,262,262,262,262,0,0,0,0,6023,6023,6137.1162,6137.1162,0,0,0,0,678,678,678,678,0,0,678,678,4462,4462,4513.3296,4513.3296,0,0,4443.9995,4443.9995,8326.999,8326.999,8326.999,8326.999,0,0,0,0,164,164,164.4246,164.4246,0,0,164,164,35,35,35,35,0,0,35,35,1963,1963,1963.0001,1963.0001,0,0,0,0,12019.999,12019.999,12429.1895,12429.1895,0,0,0,0,33,33,33,33,0,0,33,33,162,162,162,162,0,0,162,162,215,215,215,215,0,0,215,215,135,135,135,135,0,0,135,135,18,18,18,18,0,0,18,18,177,177,180.35,180.35,0,0,177,177,805,805,805,805,0,0,0,0,340,340,340,340,0,0,0,0,772,772,335.4869,335.4869,436.5131,436.5131,335.4869,335.4869,0,60,0,0,60,60,0,0,136,26.8667,0,0,136,136,0,0,200,200,48.7572,48.7572,151.2428,151.2428,48.7572,48.7572,62.05,62.05,62.05,62.05,0,0,193.08,193.08,193.08,193.08,0,0,522.3199,522.3199,522.3199,522.3199,0,0,1625.35,1625.35,1625.35,1625.35,0,0,606.58,60.658,606.58,0,0,1886.66,1886.66,1886.66,0,0,0,7.87,7.87,8.1323,0,0,148.55,148.55,148.55,148.55,0,0
"1976-08",141980.0039,145465.7276,568.0008,35875.9993,17971.0203,16773.5997,5e-04,1275,1275,1275,0,0,1275,1275,813,813,813,813,0,0,813,813,13,0,0,13,13,0,0,2318,2318,2318,2318,1e-04,1e-04,0,0,4,4,0,0,4,4,0,0,59,59,59,59,0,0,59,59,892,892,892,892,0,0,892,892,987.0001,987.0001,988.3997,988.3997,0,0,987.0001,987.0001,158,158,158.2,158.2,0,0,0,0,5308,5308,5308,5308,0,0,0,0,398,398,404.2484,404.2484,0,0,398,398,3253,3253,3253,3253,1e-04,1e-04,3197.9998,3197.9998,7520,7520,7657.2427,7657.2427,0,0,0,0,117,117,117.6672,117.6672,0,0,117,117,15,15,15,15,0,0,15,15,1243,1243,1243,1243,0,0,0,0,9614.001,9614.001,9832.2715,9832.2715,0,0,0,0,25,25,25,25,0,0,25,25,133,133,133,133,0,0,133,133,142,142,142,142,0,0,142,142,79,79,83.0525,83.0525,0,0,79,79,11,11,11,11,0,0,11,11,117,117,118.35,118.35,0,0,117,117,566.9999,566.9999,566.9999,566.9999,0,0,0,0,245,245,245,245,0,0,0,0,560,560,560,560,0,0,560,560,37,37,0,0,37,37,0,0,88,88,0,0,88,88,0,0,148,148,148,148,0,0,148,148,62.05,62.05,62.05,62.05,0,0,164.11,164.11,164.11,164.11,0,0,522.3199,522.3199,522.3199,522.3199,0,0,1381.55,1381.55,1381.5499,1381.5499,1e-04,1e-04,606.58,606.58,606.58,0,0,1603.66,1603.66,1603.66,1603.66,0,0,7.87,7.87,7.87,0,0,148.55,148.55,148.55,148.55,0,0
